"record_id" "month" "day" "year" "plot_id" "species_id" "sex" "hindfoot_length" "weight" "genus" "species" "taxa" "plot_type" "date"
"31137" 16718 11 5 1989 9 "OT" "F" 20 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1989-11-05
"31138" 17709 7 22 1990 9 "OT" "M" 24 20 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1990-07-22
"31139" 18993 8 8 1991 9 "OT" "F" 13 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1991-08-08
"31140" 19267 11 14 1991 9 "OT" "M" 21 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1991-11-14
"31141" 19470 12 8 1991 9 "OT" "M" 21 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1991-12-08
"31142" 19614 1 9 1992 9 "OT" "M" 16 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1992-01-09
"31143" 19686 2 7 1992 9 "OT" "M" 22 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1992-02-07
"31144" 21074 8 20 1993 9 "OT" "M" 21 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1993-08-20
"31145" 21178 10 16 1993 9 "OT" "F" 20 16 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1993-10-16
"31146" 21457 3 12 1994 9 "OT" "M" 21 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1994-03-12
"31147" 24254 7 21 1996 9 "OT" "M" 20 32 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1996-07-21
"31148" 25078 2 9 1997 9 "OT" "M" 20 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-02-09
"31149" 25373 3 16 1997 9 "OT" "M" 20 28 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-03-16
"31150" 26043 6 10 1997 9 "OT" "F" 22 16 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-06-10
"31151" 26098 6 10 1997 9 "OT" "F" NA NA "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-06-10
"31152" 26118 6 10 1997 9 "OT" "F" 19 38 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-06-10
"31153" 26133 6 10 1997 9 "OT" "M" 21 31 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-06-10
"31154" 26308 7 9 1997 9 "OT" "M" 21 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-07-09
"31155" 26355 7 9 1997 9 "OT" "M" 21 28 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-07-09
"31156" 26882 9 28 1997 9 "OT" "F" 21 21 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-09-28
"31157" 26941 9 28 1997 9 "OT" "M" 21 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-09-28
"31158" 27061 10 26 1997 9 "OT" "F" 20 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1997-10-26
"31159" 28248 7 19 1998 9 "OT" "M" 20 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1998-07-19
"31160" 28996 12 23 1998 9 "OT" "F" 20 21 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1998-12-23
"31161" 29533 4 18 1999 9 "OT" "M" 19 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1999-04-18
"31162" 29791 6 13 1999 9 "OT" "M" 20 27 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 1999-06-13
"31163" 30383 2 6 2000 9 "OT" "M" 20 27 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-02-06
"31164" 30536 3 5 2000 9 "OT" "M" 20 28 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-03-05
"31165" 30659 4 31 2000 9 "OT" "F" 20 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" NA
"31166" 30859 6 4 2000 9 "OT" "M" 20 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-06-04
"31167" 30862 6 4 2000 9 "OT" "F" 20 31 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-06-04
"31168" 31030 7 2 2000 9 "OT" "F" 20 40 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-07-02
"31169" 31039 7 2 2000 9 "OT" "M" 19 29 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-07-02
"31170" 31468 9 31 2000 9 "OT" "M" 20 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" NA
"31171" 31585 11 26 2000 9 "OT" "M" 20 27 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-11-26
"31172" 31586 11 26 2000 9 "OT" "M" 20 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-11-26
"31173" 31587 11 26 2000 9 "OT" "F" 19 28 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2000-11-26
"31174" 31900 3 25 2001 9 "OT" "M" 21 29 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-03-25
"31175" 32539 8 26 2001 9 "OT" "M" 21 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-08-26
"31176" 32743 9 23 2001 9 "OT" "F" 20 18 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-09-23
"31177" 32748 9 23 2001 9 "OT" "M" 20 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-09-23
"31178" 32753 9 23 2001 9 "OT" "F" 22 NA "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-09-23
"31179" 32965 10 14 2001 9 "OT" "F" 21 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-10-14
"31180" 32966 10 14 2001 9 "OT" "M" 21 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-10-14
"31181" 32968 10 14 2001 9 "OT" "F" 20 37 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-10-14
"31182" 33171 11 18 2001 9 "OT" "M" 21 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-11-18
"31183" 33172 11 18 2001 9 "OT" "M" 21 19 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-11-18
"31184" 33176 11 18 2001 9 "OT" "M" 20 20 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2001-11-18
"31185" 33699 3 14 2002 9 "OT" "M" 21 30 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-03-14
"31186" 33883 4 17 2002 9 "OT" "F" 20 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-04-17
"31187" 34124 5 16 2002 9 "OT" "F" 20 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-05-16
"31188" 34338 6 16 2002 9 "OT" "F" 20 NA "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-06-16
"31189" 34594 7 14 2002 9 "OT" "F" 18 20 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-07-14
"31190" 34598 7 14 2002 9 "OT" "F" 20 23 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-07-14
"31191" 34607 7 14 2002 9 "OT" "M" 20 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-07-14
"31192" 34909 10 6 2002 9 "OT" "M" 21 24 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-10-06
"31193" 35099 11 10 2002 9 "OT" "F" 20 26 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-11-10
"31194" 35132 11 10 2002 9 "OT" "M" 20 22 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-11-10
"31195" 35337 12 8 2002 9 "OT" "M" 20 25 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-12-08
"31196" 35342 12 8 2002 9 "OT" "F" 20 28 "Onychomys" "torridus" "Rodent" "Spectab exclosure" 2002-12-08
"31197" 428 12 10 1977 9 "DO" "F" 33 40 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1977-12-10
"31198" 515 1 8 1978 9 "DO" "F" NA 42 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1978-01-08
"31199" 1623 2 24 1979 9 "DO" "F" NA 61 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1979-02-24
"31200" 2074 10 24 1979 9 "DO" "M" 33 26 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1979-10-24
"31201" 2246 11 18 1979 9 "DO" "M" 34 44 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1979-11-18
"31202" 2422 2 24 1980 9 "DO" "F" 35 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-02-24
"31203" 2447 2 24 1980 9 "DO" "F" 33 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-02-24
"31204" 2538 3 9 1980 9 "DO" "F" NA 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-03-09
"31205" 3474 11 9 1980 9 "DO" "M" 35 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-11-09
"31206" 3544 12 15 1980 9 "DO" "M" 35 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-12-15
"31207" 3545 12 15 1980 9 "DO" "M" 34 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-12-15
"31208" 3559 12 15 1980 9 "DO" "M" 36 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1980-12-15
"31209" 3760 1 12 1981 9 "DO" "F" 36 59 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-01-12
"31210" 3776 1 12 1981 9 "DO" "M" 37 37 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-01-12
"31211" 3789 1 12 1981 9 "DO" "M" 36 NA "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-01-12
"31212" 3868 2 1 1981 9 "DO" "M" 35 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-02-01
"31213" 3873 2 1 1981 9 "DO" "M" 34 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-02-01
"31214" 3874 2 1 1981 9 "DO" "M" 37 44 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-02-01
"31215" 3876 2 1 1981 9 "DO" "F" 35 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-02-01
"31216" 3888 2 1 1981 9 "DO" "F" 36 41 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-02-01
"31217" 4066 4 5 1981 9 "DO" "F" NA 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-04-05
"31218" 4082 4 5 1981 9 "DO" "F" NA 58 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-04-05
"31219" 4087 4 5 1981 9 "DO" "M" NA 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-04-05
"31220" 4101 4 5 1981 9 "DO" "F" NA 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-04-05
"31221" 4104 4 5 1981 9 "DO" "M" NA 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-04-05
"31222" 4461 5 4 1981 9 "DO" "M" 34 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-05-04
"31223" 4507 6 4 1981 9 "DO" "M" 36 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-06-04
"31224" 4947 10 26 1981 9 "DO" "F" 38 43 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1981-10-26
"31225" 5232 1 24 1982 9 "DO" "F" 35 44 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1982-01-24
"31226" 6799 10 24 1982 9 "DO" "M" 34 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1982-10-24
"31227" 6808 10 24 1982 9 "DO" "M" 33 45 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1982-10-24
"31228" 7043 11 22 1982 9 "DO" "F" 34 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1982-11-22
"31229" 7051 11 22 1982 9 "DO" "M" 35 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1982-11-22
"31230" 7068 11 22 1982 9 "DO" "M" 34 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1982-11-22
"31231" 7249 1 13 1983 9 "DO" "M" 36 44 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-01-13
"31232" 7251 1 13 1983 9 "DO" "M" 34 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-01-13
"31233" 7546 3 15 1983 9 "DO" "M" 35 53 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-03-15
"31234" 7555 3 15 1983 9 "DO" "F" 33 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-03-15
"31235" 7579 3 15 1983 9 "DO" "M" 34 57 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-03-15
"31236" 7732 4 17 1983 9 "DO" "M" 36 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-04-17
"31237" 8045 6 18 1983 9 "DO" "M" 34 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-06-18
"31238" 8137 7 17 1983 9 "DO" "M" 34 53 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-07-17
"31239" 8492 10 16 1983 9 "DO" "F" 36 54 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-10-16
"31240" 8493 10 16 1983 9 "DO" "M" 36 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-10-16
"31241" 8531 10 16 1983 9 "DO" "M" 36 38 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-10-16
"31242" 8550 10 16 1983 9 "DO" "M" 35 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-10-16
"31243" 8646 11 13 1983 9 "DO" "M" 36 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-11-13
"31244" 8676 11 13 1983 9 "DO" "M" 35 36 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-11-13
"31245" 8771 12 9 1983 9 "DO" "M" 34 53 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-12-09
"31246" 8801 12 9 1983 9 "DO" "M" 35 43 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1983-12-09
"31247" 8855 2 5 1984 9 "DO" "F" 37 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-02-05
"31248" 8875 2 5 1984 9 "DO" "M" 36 53 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-02-05
"31249" 8888 2 5 1984 9 "DO" "M" 37 44 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-02-05
"31250" 8970 3 13 1984 9 "DO" "M" 36 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-03-13
"31251" 8975 3 13 1984 9 "DO" "F" 35 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-03-13
"31252" 9026 4 10 1984 9 "DO" "M" 35 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-04-10
"31253" 9041 4 10 1984 9 "DO" "F" 35 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-04-10
"31254" 9130 5 13 1984 9 "DO" "F" 37 67 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-05-13
"31255" 9173 5 13 1984 9 "DO" "F" 34 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-05-13
"31256" 9184 5 13 1984 9 "DO" "M" 37 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-05-13
"31257" 9252 5 28 1984 9 "DO" "M" 36 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-05-28
"31258" 9667 10 21 1984 9 "DO" "F" 34 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-10-21
"31259" 9669 10 21 1984 9 "DO" "F" 37 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-10-21
"31260" 9757 12 31 1984 9 "DO" "M" 34 42 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-12-31
"31261" 9775 12 31 1984 9 "DO" "F" 36 35 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1984-12-31
"31262" 9888 1 20 1985 9 "DO" "F" 36 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-01-20
"31263" 9890 1 20 1985 9 "DO" "M" 36 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-01-20
"31264" 9899 1 20 1985 9 "DO" "M" 36 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-01-20
"31265" 9910 1 20 1985 9 "DO" "M" 36 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-01-20
"31266" 9914 1 20 1985 9 "DO" "F" 35 32 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-01-20
"31267" 10002 2 17 1985 9 "DO" "M" 35 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-02-17
"31268" 10012 2 17 1985 9 "DO" "F" 34 36 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-02-17
"31269" 10263 4 21 1985 9 "DO" "F" 38 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-04-21
"31270" 10906 10 13 1985 9 "DO" "F" 37 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1985-10-13
"31271" 11593 6 5 1986 9 "DO" "F" 36 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-06-05
"31272" 11686 7 4 1986 9 "DO" "F" 36 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-07-04
"31273" 11774 8 10 1986 9 "DO" "F" 36 63 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-08-10
"31274" 12013 11 16 1986 9 "DO" "F" 35 62 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-11-16
"31275" 12125 12 15 1986 9 "DO" "F" 35 58 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-12-15
"31276" 12141 12 15 1986 9 "DO" "M" 35 39 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-12-15
"31277" 12156 12 15 1986 9 "DO" "F" 34 32 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1986-12-15
"31278" 12239 2 1 1987 9 "DO" "F" 37 59 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-02-01
"31279" 12259 2 1 1987 9 "DO" "M" 34 43 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-02-01
"31280" 12269 2 1 1987 9 "DO" "M" 35 41 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-02-01
"31281" 12291 2 1 1987 9 "DO" "F" 35 36 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-02-01
"31282" 12301 2 1 1987 9 "DO" "F" 33 37 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-02-01
"31283" 12393 3 2 1987 9 "DO" "M" 37 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-03-02
"31284" 12400 3 2 1987 9 "DO" "F" 36 57 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-03-02
"31285" 12402 3 2 1987 9 "DO" "M" 36 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-03-02
"31286" 12427 3 2 1987 9 "DO" "F" 36 39 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-03-02
"31287" 12541 4 6 1987 9 "DO" "M" 36 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-04-06
"31288" 12549 4 6 1987 9 "DO" "F" 36 36 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-04-06
"31289" 12553 4 6 1987 9 "DO" "F" 34 66 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-04-06
"31290" 12564 4 6 1987 9 "DO" "M" 33 39 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-04-06
"31291" 12705 4 26 1987 9 "DO" "M" 36 42 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-04-26
"31292" 12749 5 28 1987 9 "DO" "M" 35 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-05-28
"31293" 12759 5 28 1987 9 "DO" "M" 34 45 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-05-28
"31294" 12962 7 1 1987 9 "DO" "M" 37 54 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-07-01
"31295" 13109 7 26 1987 9 "DO" "M" NA 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-07-26
"31296" 13264 8 26 1987 9 "DO" "M" 35 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-08-26
"31297" 13446 9 27 1987 9 "DO" "M" 35 54 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-09-27
"31298" 13579 10 25 1987 9 "DO" "M" 37 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-10-25
"31299" 13584 10 25 1987 9 "DO" "F" 35 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-10-25
"31300" 13590 10 25 1987 9 "DO" "M" 36 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-10-25
"31301" 13750 11 22 1987 9 "DO" "F" 37 59 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-11-22
"31302" 13755 11 22 1987 9 "DO" "M" 36 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1987-11-22
"31303" 13921 1 24 1988 9 "DO" "F" 34 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-01-24
"31304" 13936 1 24 1988 9 "DO" "M" 37 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-01-24
"31305" 14100 2 22 1988 9 "DO" "F" 37 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-02-22
"31306" 14113 2 22 1988 9 "DO" "M" 37 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-02-22
"31307" 14114 2 22 1988 9 "DO" "M" 37 54 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-02-22
"31308" 14143 2 22 1988 9 "DO" "F" 37 60 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-02-22
"31309" 14260 3 21 1988 9 "DO" "F" 36 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-03-21
"31310" 14499 5 15 1988 9 "DO" "M" 33 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-05-15
"31311" 14589 6 12 1988 9 "DO" "M" 38 NA "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-06-12
"31312" 14703 7 15 1988 9 "DO" "F" 35 61 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-07-15
"31313" 14711 7 15 1988 9 "DO" "" NA NA "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-07-15
"31314" 14790 8 10 1988 9 "DO" "M" 36 53 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1988-08-10
"31315" 15403 1 11 1989 9 "DO" "F" 36 59 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-01-11
"31316" 15567 2 5 1989 9 "DO" "M" 36 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-02-05
"31317" 15788 3 14 1989 9 "DO" "M" 36 54 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-03-14
"31318" 15843 4 1 1989 9 "DO" "F" 37 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-04-01
"31319" 16362 7 30 1989 9 "DO" "F" 34 38 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-07-30
"31320" 16456 9 4 1989 9 "DO" "F" 36 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-09-04
"31321" 16459 9 4 1989 9 "DO" "M" 36 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-09-04
"31322" 16494 10 7 1989 9 "DO" "F" 36 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-10-07
"31323" 16661 11 5 1989 9 "DO" "M" 36 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-11-05
"31324" 16666 11 5 1989 9 "DO" "F" 36 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-11-05
"31325" 16805 12 5 1989 9 "DO" "M" 36 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-12-05
"31326" 16814 12 5 1989 9 "DO" "F" 36 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-12-05
"31327" 16825 12 5 1989 9 "DO" "M" 37 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1989-12-05
"31328" 16933 1 7 1990 9 "DO" "M" 35 52 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-07
"31329" 16934 1 7 1990 9 "DO" "M" 37 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-07
"31330" 16936 1 7 1990 9 "DO" "F" 35 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-07
"31331" 16949 1 7 1990 9 "DO" "M" 36 42 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-07
"31332" 17054 1 30 1990 9 "DO" "M" 36 51 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-30
"31333" 17057 1 30 1990 9 "DO" "M" 37 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-30
"31334" 17078 1 30 1990 9 "DO" "M" 36 44 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-01-30
"31335" 17176 2 25 1990 9 "DO" "F" 36 49 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-02-25
"31336" 17213 2 25 1990 9 "DO" "M" 35 46 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-02-25
"31337" 17362 3 30 1990 9 "DO" "F" 36 53 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-03-30
"31338" 17612 6 22 1990 9 "DO" "M" 35 41 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-06-22
"31339" 17694 7 22 1990 9 "DO" "M" 34 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-07-22
"31340" 17777 8 17 1990 9 "DO" "M" 36 47 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1990-08-17
"31341" 18380 2 17 1991 9 "DO" "F" 37 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1991-02-17
"31342" 21848 10 13 1994 9 "DO" "F" 37 48 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1994-10-13
"31343" 22137 3 5 1995 9 "DO" "M" 34 50 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1995-03-05
"31344" 22195 4 2 1995 9 "DO" "F" 37 38 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1995-04-02
"31345" 22200 4 2 1995 9 "DO" "M" 38 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1995-04-02
"31346" 22256 4 30 1995 9 "DO" "M" 39 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1995-04-30
"31347" 22267 4 30 1995 9 "DO" "F" 38 56 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1995-04-30
"31348" 22481 7 21 1995 9 "DO" "M" 38 55 "Dipodomys" "ordii" "Rodent" "Spectab exclosure" 1995-07-21
